"predictors","val_mae","val_rmse","val_rsq","train_rmse","train_rsquared","train_mae","val_rmse_orig","val_rsq_orig","val_mae_orig","train_rmse_orig","train_rsq_orig","train_mae_orig","aic","apc","fpe","hsp","msep","rmse","press","sbc_SAS","sbc_R","pred_rsq","rsq","adj_rsq","test_rmse","test_rsquared","test_mae","fstat","f_num_df","f_denom_df","predictor_count","best_per_metric","predictor_count_limited","max_allowed_predictors"
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic",0.132513104492484,0.178248408045692,0.937805441966411,0.18143399906891,0.923708562410469,0.135394516584158,23834.5103059061,0.884578364690296,9556.5071021128,22775.1453917296,0.846739341846643,9251.87185343246,-2303.25580873989,0.0769271995694444,0.0332741694886037,8.12372466792572e-06,135.428323155707,0.182034812386172,137.159991656318,-13761.4518723252,-2126.35152096858,0.922411038628952,0.923708562410468,0.923221196961494,0.190235718750762,0.923225088502031,0.141675200151894,1895.30990420712,26,4070,16,"val_rmse_orig","Yes",16
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic",0.132117296420944,0.177772157636748,0.938167823566635,0.182195122804318,0.923067127822064,0.135943147135941,23864.0701708838,0.884674758641678,9508.99619579968,22776.2094336743,0.846841338883038,9250.03930395955,-2268.95351213708,0.0775739794460858,0.0335539283171798,8.19202640863639e-06,136.566962214904,0.1827984565603,138.307460275897,-13727.1495757224,-2092.04922436576,0.921761936093119,0.923067127822064,0.922575664756554,0.190257873189608,0.923222725300912,0.142299773441866,1878.20243798765,26,4070,16,"val_rsq_orig","Yes",16
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic",0.129196985003885,0.174813890781499,0.94021157206858,0.180215440206616,0.924729908101225,0.134170197840683,24405.070962919,0.879828700218557,9491.59912906526,23207.6154257125,0.841208276504885,9256.21276382661,-2354.47452620601,0.0758973426645979,0.0328448541083551,8.01890943140899e-06,133.615287006019,0.18085666028852,135.440599004062,-13800.0345692362,-2164.9342178796,0.923383668391222,0.924729908101225,0.924211824872817,0.189413651904642,0.924127847656594,0.141635654445476,1784.9060872747,28,4068,16,"val_mae_orig","Yes",16
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.132101984009313,0.17791335113528,0.938084549058009,0.18143600081444,0.923706878967592,0.135328155101177,23932.5074491145,0.883965884775739,9506.57053704203,22654.9582714592,0.848412395229248,9179.50461955819,-2303.16540554934,0.0769288970410112,0.0332749037146894,8.12390392560984e-06,135.431311510011,0.182036820760423,137.149381415785,-13761.3614691347,-2126.26111777803,0.922417040652814,0.923706878967592,0.923219502764437,0.189431490447826,0.923889104268652,0.141442527594218,1895.26462922731,26,4070,16,"train_rmse_orig  train_rsq_orig  train_mae_orig","Yes",16
"city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Luxury  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.128349137709198,0.17675413184621,0.938933934149031,0.186040026516253,0.91978580347068,0.138542865134324,25797.601497401,0.86638952630926,9576.53023117958,23750.1462945089,0.834356831448803,9459.15901512606,-2097.83304151883,0.080803717816895,0.0349680554567281,8.53724501070105e-06,142.322004182828,0.186656092557063,144.06497510086,-13556.0291051042,-1920.92875374752,0.918505012627662,0.91978580347068,0.919273378627986,0.197800215353122,0.917336806589723,0.148583195222332,1794.96723585068,26,4070,14,"val_mae","Yes",17
"Age  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.129189225978767,0.174104812092621,0.940748550273869,0.181040277692513,0.924039316055444,0.134350563521134,24679.795738949,0.877287779868209,9504.60786139573,23479.8722076897,0.83763542670172,9304.14868584529,-2317.05654348889,0.0765936896440936,0.0331462008241605,8.09248174850695e-06,134.841187653585,0.18168443260819,136.660928556649,-13762.6165865191,-2127.51623516249,0.92269334972488,0.924039316055444,0.923516479489454,0.190846994893457,0.923000255001532,0.142382459692839,1767.35786317022,28,4068,16,"val_rmse  val_rsq","Yes",17
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.129446628725131,0.175251238373733,0.939890700092851,0.179423260984358,0.925390188371067,0.133543695394356,24414.2802050253,0.878597582974976,9528.47023156222,23146.3573439538,0.841776063576551,9255.02765320239,-2388.57257140445,0.0752682948892027,0.0325726549264825,7.95247040152023e-06,132.475671627259,0.180083797986936,134.25862625776,-13827.8146041571,-2192.7142528005,0.924052289296246,0.925390188371067,0.924858178403711,0.190475430465395,0.923290238760593,0.141915122647688,1739.42265211526,29,4067,17,"rmse  aic  apc  fpe  hsp  msep  sbc_SAS  sbc_R  press  pred_rsq  rsq  adj_rsq  train_rmse","Yes",17
"Age  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Performance  Luxury  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.129355717407805,0.176425487013065,0.939115303524471,0.179773001374032,0.925099038869629,0.133216243175092,25552.7301456939,0.868240118047445,9655.20733767176,23756.9149003286,0.833663627935647,9302.39326651125,-2372.61598187986,0.0755620139866335,0.0326997630378063,7.98350328770581e-06,132.992630789934,0.180434825926882,134.856558404608,-13811.8580146325,-2176.75766327591,0.923714049743414,0.925099038869629,0.92456495284239,0.190230254726508,0.923515893705511,0.140372638613941,1732.11616048468,29,4067,17,"train_mae","Yes",17
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic",0.132559062965558,0.178258915390009,0.937797938544231,0.181430772473124,0.923711275897946,0.135359425970002,23829.5623735403,0.884618263511904,9558.16510006109,22775.4859519417,0.846733323287528,9250.5828889763,-2301.40153093694,0.0769620249276672,0.0332892529365448,8.12742465310552e-06,135.456714637881,0.182053941828691,137.220222122669,-13753.2795842447,-2118.17923288809,0.922376967328199,0.923711275897945,0.923205059247477,0.190226482111982,0.923233207105339,0.141602681492371,1824.73507152212,27,4069,17,"val_rmse_orig","Yes",17
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.132125748783041,0.177705327327303,0.938214757020126,0.182187313278296,0.923073722909589,0.135918116625028,23861.5656340076,0.884691028784421,9512.15256041092,22772.2017546104,0.84689163221998,9249.51779512721,-2267.30474342541,0.0776052047626966,0.0335674547670203,8.19534640610657e-06,136.588740821655,0.182813081162434,138.342690780805,-13719.1827967332,-2084.08244537655,0.921742006824741,0.923073722909589,0.922563275752686,0.190180946364097,0.923281669358429,0.142229856015787,1808.36294301031,27,4069,17,"val_rsq_orig","Yes",17
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.129347076881313,0.174843640239356,0.940204099555859,0.179566443445821,0.925271061353268,0.133597042812117,24427.3837172236,0.879532177990171,9470.66759518305,23082.0777032334,0.842839610366136,9186.56471658257,-2382.03624383317,0.0753884732854377,0.0326246626069533,7.96516784790676e-06,132.687191149254,0.180227507566863,134.520860069443,-13821.2782765858,-2186.17792522921,0.923903948305268,0.925271061353268,0.924738201943198,0.18865680477865,0.92473101944271,0.140980613877831,1736.42623901771,29,4067,17,"val_mae_orig","Yes",17
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.132106256574789,0.177902047784458,0.938092480936659,0.181435720634583,0.923707114596454,0.135323644504812,23932.0134162717,0.883969351766492,9507.34100895202,22654.4449664795,0.848418797050624,9179.54011998473,-2301.17805902224,0.0769662229555257,0.0332910687568971,8.12786797765609e-06,135.464103360595,0.182058906985848,137.196567844207,-13753.05611233,-2117.95576097338,0.922390348131709,0.923707114596455,0.923200870333516,0.189419683801635,0.923898023661017,0.141436806334654,1824.62732364659,27,4069,17,"train_rmse_orig  train_rsq_orig","Yes",17
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.132144537570735,0.177912654753938,0.938084820670681,0.181433248659378,0.923709193490684,0.135308337575659,23926.4804007146,0.884014055601989,9507.6129528723,22654.8138158734,0.848412176385806,9178.70046206827,-2301.28969912677,0.0769641257136152,0.0332901616131922,8.12764650251139e-06,135.460412118072,0.182056426520025,137.210022165086,-13753.1677524345,-2118.06740107791,0.922382737262313,0.923709193490684,0.923202963022325,0.189410610164748,0.923906154280667,0.141362003666512,1824.6811506339,27,4069,17,"train_mae_orig","Yes",17
"city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Luxury  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.128349137709198,0.17675413184621,0.938933934149031,0.186040026516253,0.91978580347068,0.138542865134324,25797.601497401,0.86638952630926,9576.53023117958,23750.1462945089,0.834356831448803,9459.15901512606,-2097.83304151883,0.080803717816895,0.0349680554567281,8.53724501070105e-06,142.322004182828,0.186656092557063,144.06497510086,-13556.0291051042,-1920.92875374752,0.918505012627662,0.91978580347068,0.919273378627986,0.197800215353122,0.917336806589723,0.148583195222332,1794.96723585068,26,4070,14,"val_mae","Yes",18
"Age  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.129189225978767,0.174104812092621,0.940748550273869,0.181040277692513,0.924039316055444,0.134350563521134,24679.795738949,0.877287779868209,9504.60786139573,23479.8722076897,0.83763542670172,9304.14868584529,-2317.05654348889,0.0765936896440936,0.0331462008241605,8.09248174850695e-06,134.841187653585,0.18168443260819,136.660928556649,-13762.6165865191,-2127.51623516249,0.92269334972488,0.924039316055444,0.923516479489454,0.190846994893457,0.923000255001532,0.142382459692839,1767.35786317022,28,4068,16,"val_rmse  val_rsq","Yes",18
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.129287972769412,0.175195157285464,0.939927008435967,0.178742663971666,0.925955141940009,0.133028672402326,24432.2716802626,0.879068051108423,9475.57982204379,23102.6174302543,0.84241406294223,9189.23410715719,-2417.71354962605,0.0747348297633452,0.0323418191652484,7.89613074649385e-06,131.50479887927,0.17942275511611,133.357242990892,-13850.6375721012,-2215.53722074455,0.924562185736374,0.925955141940009,0.925408819819547,0.188679479147865,0.924706220004731,0.140414868501074,1694.88861471774,30,4066,18,"rmse  aic  apc  fpe  hsp  msep  sbc_SAS  sbc_R  press  pred_rsq  rsq  adj_rsq  train_rmse","Yes",18
"Age  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.129503618012902,0.175182512358144,0.9399457483884,0.179020787940849,0.925724534750378,0.132821331958905,24557.0134069384,0.877856050877605,9524.08802311076,23247.7263569754,0.840471754208846,9213.58858168957,-2404.97357716442,0.0749675858184023,0.0324425453496274,7.92072265696706e-06,131.914360770361,0.179701937308574,133.788921654806,-13837.8975996396,-2202.79724828292,0.924317992814119,0.925724534750378,0.925176511150405,0.189176509829927,0.924339809550416,0.140302772085028,1689.20560135846,30,4066,18,"train_mae","Yes",18
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.132525827963764,0.178213647902121,0.937829865318463,0.181426633757218,0.9237147563853,0.135349170168203,23828.1967398069,0.884627615855566,9559.24023102171,22772.7309477087,0.846768984312195,9250.66024024088,-2299.58845085399,0.0769960918877158,0.0333040083737794,8.13104554069906e-06,135.483757844191,0.182072163356813,137.260121193087,-13745.1484938842,-2110.04814252758,0.922354397135565,0.9237147563853,0.923189685878611,0.190173079353424,0.923274165310848,0.141541888527745,1759.22041824393,28,4068,18,"val_rmse_orig","Yes",18
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.132125748783041,0.177705327327303,0.938214757020126,0.182187313278296,0.923073722909589,0.135918116625028,23861.5656340076,0.884691028784421,9512.15256041092,22772.2017546104,0.84689163221998,9249.51779512721,-2267.30474342541,0.0776052047626966,0.0335674547670203,8.19534640610657e-06,136.588740821655,0.182813081162434,138.342690780805,-13719.1827967332,-2084.08244537655,0.921742006824741,0.923073722909589,0.922563275752686,0.190180946364097,0.923281669358429,0.142229856015787,1808.36294301031,27,4069,17,"val_rsq_orig","Yes",18
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.129282136956042,0.174619766254964,0.940360010249787,0.179536198470855,0.925296232921974,0.133578177748641,24383.6106688046,0.879901645274001,9466.00595743041,23050.2371581807,0.843245152749565,9182.68615127974,-2381.41650282615,0.0753998786888564,0.0326296219494794,7.9663966892314e-06,132.67503135951,0.180219308904447,134.523270907478,-13814.3405253013,-2179.24017394465,0.923902584537183,0.925296232921974,0.924745049200296,0.188596106173379,0.924765626427598,0.141034316963339,1678.74375916954,30,4066,18,"val_mae_orig","Yes",18
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.132148947788618,0.177901290755725,0.938092797110306,0.181432953564484,0.92370944165919,0.135303759050033,23925.961160554,0.884017712091484,9508.40371310288,22654.2860965583,0.848418756978869,9178.73415692323,-2299.30302639477,0.0770014561380025,0.0333063286348743,8.1316120235205e-06,135.49319687894,0.182078505650428,137.257269802163,-13744.863069425,-2109.76271806836,0.922356010116563,0.92370944165919,0.923184334571298,0.189398463732802,0.923915332376376,0.141355684749293,1759.08774221312,28,4068,18,"train_rmse_orig","Yes",18
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.132106256574789,0.177902047784458,0.938092480936659,0.181435720634583,0.923707114596454,0.135323644504812,23932.0134162717,0.883969351766492,9507.34100895202,22654.4449664795,0.848418797050624,9179.54011998473,-2301.17805902224,0.0769662229555257,0.0332910687568971,8.12786797765609e-06,135.464103360595,0.182058906985848,137.196567844207,-13753.05611233,-2117.95576097338,0.922390348131709,0.923707114596455,0.923200870333516,0.189419683801635,0.923898023661017,0.141436806334654,1824.62732364659,27,4069,17,"train_rsq_orig","Yes",18
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.132144537570735,0.177912654753938,0.938084820670681,0.181433248659378,0.923709193490684,0.135308337575659,23926.4804007146,0.884014055601989,9507.6129528723,22654.8138158734,0.848412176385806,9178.70046206827,-2301.28969912677,0.0769641257136152,0.0332901616131922,8.12764650251139e-06,135.460412118072,0.182056426520025,137.210022165086,-13753.1677524345,-2118.06740107791,0.922382737262313,0.923709193490684,0.923202963022325,0.189410610164748,0.923906154280667,0.141362003666512,1824.6811506339,27,4069,17,"train_mae_orig","Yes",18
"city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Luxury  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.128349137709198,0.17675413184621,0.938933934149031,0.186040026516253,0.91978580347068,0.138542865134324,25797.601497401,0.86638952630926,9576.53023117958,23750.1462945089,0.834356831448803,9459.15901512606,-2097.83304151883,0.080803717816895,0.0349680554567281,8.53724501070105e-06,142.322004182828,0.186656092557063,144.06497510086,-13556.0291051042,-1920.92875374752,0.918505012627662,0.91978580347068,0.919273378627986,0.197800215353122,0.917336806589723,0.148583195222332,1794.96723585068,26,4070,14,"val_mae","Yes",19
"Age  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.129189225978767,0.174104812092621,0.940748550273869,0.181040277692513,0.924039316055444,0.134350563521134,24679.795738949,0.877287779868209,9504.60786139573,23479.8722076897,0.83763542670172,9304.14868584529,-2317.05654348889,0.0765936896440936,0.0331462008241605,8.09248174850695e-06,134.841187653585,0.18168443260819,136.660928556649,-13762.6165865191,-2127.51623516249,0.92269334972488,0.924039316055444,0.923516479489454,0.190846994893457,0.923000255001532,0.142382459692839,1767.35786317022,28,4068,16,"val_rmse  val_rsq","Yes",19
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.129287972769412,0.175195157285464,0.939927008435967,0.178742663971666,0.925955141940009,0.133028672402326,24432.2716802626,0.879068051108423,9475.57982204379,23102.6174302543,0.84241406294223,9189.23410715719,-2417.71354962605,0.0747348297633452,0.0323418191652484,7.89613074649385e-06,131.50479887927,0.17942275511611,133.357242990892,-13850.6375721012,-2215.53722074455,0.924562185736374,0.925955141940009,0.925408819819547,0.188679479147865,0.924706220004731,0.140414868501074,1694.88861471774,30,4066,18,"rmse  aic  apc  fpe  hsp  msep  sbc_SAS  sbc_R  press  pred_rsq  adj_rsq","Yes",19
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.129353307518775,0.175199452599234,0.939923040282048,0.178722421903082,0.925971911704915,0.132927412072409,24428.3191792756,0.879088706100904,9483.76589079418,23106.9112115896,0.842351089408208,9186.98023741483,-2416.64154800525,0.0747543879104407,0.0323503064556578,7.89822171245902e-06,131.50727141259,0.1794245013926,133.389902182574,-13843.2475602028,-2208.1472088462,0.924543711014036,0.925971911704915,0.925407367858138,0.188653930242335,0.924729450377887,0.140200580912473,1640.21256628987,31,4065,19,"rsq  train_rmse","Yes",19
"Age  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.129401360481867,0.174969196149089,0.940094500950089,0.178980921549834,0.925757612082562,0.132759982950623,24500.4109351722,0.878355549296793,9516.21455572144,23205.8711708618,0.841017649721163,9207.22803787574,-2404.79851375365,0.0749707900554556,0.0324439554828865,7.92108581673644e-06,131.887964190823,0.179684016509588,133.775577237776,-13831.4045259512,-2196.30417459461,0.924325541512868,0.925757612082562,0.925191433970522,0.189109869122715,0.924376724131251,0.140380104134959,1635.09961334918,31,4065,19,"train_mae","Yes",19
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Performance  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.132525827963764,0.178213647902121,0.937829865318463,0.181426633757218,0.9237147563853,0.135349170168203,23828.1967398069,0.884627615855566,9559.24023102171,22772.7309477087,0.846768984312195,9250.66024024088,-2299.58845085399,0.0769960918877158,0.0333040083737794,8.13104554069906e-06,135.483757844191,0.182072163356813,137.260121193087,-13745.1484938842,-2110.04814252758,0.922354397135565,0.9237147563853,0.923189685878611,0.190173079353424,0.923274165310848,0.141541888527745,1759.22041824393,28,4068,18,"val_rmse_orig","Yes",19
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover",0.132125748783041,0.177705327327303,0.938214757020126,0.182187313278296,0.923073722909589,0.135918116625028,23861.5656340076,0.884691028784421,9512.15256041092,22772.2017546104,0.84689163221998,9249.51779512721,-2267.30474342541,0.0776052047626966,0.0335674547670203,8.19534640610657e-06,136.588740821655,0.182813081162434,138.342690780805,-13719.1827967332,-2084.08244537655,0.921742006824741,0.923073722909589,0.922563275752686,0.190180946364097,0.923281669358429,0.142229856015787,1808.36294301031,27,4069,17,"val_rsq_orig","Yes",19
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Driven_Wheels  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.129282136956042,0.174619766254964,0.940360010249787,0.179536198470855,0.925296232921974,0.133578177748641,24383.6106688046,0.879901645274001,9466.00595743041,23050.2371581807,0.843245152749565,9182.68615127974,-2381.41650282615,0.0753998786888564,0.0326296219494794,7.9663966892314e-06,132.67503135951,0.180219308904447,134.523270907478,-13814.3405253013,-2179.24017394465,0.923902584537183,0.925296232921974,0.924745049200296,0.188596106173379,0.924765626427598,0.141034316963339,1678.74375916954,30,4066,18,"val_mae_orig","Yes",19
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.132148947788618,0.177901290755725,0.938092797110306,0.181432953564484,0.92370944165919,0.135303759050033,23925.961160554,0.884017712091484,9508.40371310288,22654.2860965583,0.848418756978869,9178.73415692323,-2299.30302639477,0.0770014561380025,0.0333063286348743,8.1316120235205e-06,135.49319687894,0.182078505650428,137.257269802163,-13744.863069425,-2109.76271806836,0.922356010116563,0.92370944165919,0.923184334571298,0.189398463732802,0.923915332376376,0.141355684749293,1759.08774221312,28,4068,18,"train_rmse_orig","Yes",19
"Age  highway_MPG  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Crossover  Popularity",0.132106256574789,0.177902047784458,0.938092480936659,0.181435720634583,0.923707114596454,0.135323644504812,23932.0134162717,0.883969351766492,9507.34100895202,22654.4449664795,0.848418797050624,9179.54011998473,-2301.17805902224,0.0769662229555257,0.0332910687568971,8.12786797765609e-06,135.464103360595,0.182058906985848,137.196567844207,-13753.05611233,-2117.95576097338,0.922390348131709,0.923707114596455,0.923200870333516,0.189419683801635,0.923898023661017,0.141436806334654,1824.62732364659,27,4069,17,"train_rsq_orig","Yes",19
"Age  highway_MPG  city_mpg  Engine_Cylinders  Engine_HP  Transmission_Type  Number_of_Doors  Vehicle_Style  Vehicle_Size  Factory_Tuner  Luxury  Flex_Fuel  Hatchback  Hybrid  Diesel  Exotic  Popularity",0.132144537570735,0.177912654753938,0.938084820670681,0.181433248659378,0.923709193490684,0.135308337575659,23926.4804007146,0.884014055601989,9507.6129528723,22654.8138158734,0.848412176385806,9178.70046206827,-2301.28969912677,0.0769641257136152,0.0332901616131922,8.12764650251139e-06,135.460412118072,0.182056426520025,137.210022165086,-13753.1677524345,-2118.06740107791,0.922382737262313,0.923709193490684,0.923202963022325,0.189410610164748,0.923906154280667,0.141362003666512,1824.6811506339,27,4069,17,"train_mae_orig","Yes",19
